Income,TotalSpend,Recency,CustomerTenure,NumDealsPurchases,NumWebVisitsMonth,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalChildren,Cluster,ClusterName,TotalPurchases
46098.0,120,86,13.37,4,8,3,2,2,2,0,High value loyal customers,7
73538.0,1658,92,13.1,3,7,10,4,9,1,0,High value loyal customers,23
79529.0,1638,1,11.68,1,2,4,8,9,0,1,Deal driven customers,21
20981.0,73,14,12.67,1,8,3,1,2,0,2,Family budget customers,6
51766.0,275,74,11.81,2,5,4,2,4,1,3,At risk customers,10
55759.0,854,84,13.09,5,8,10,3,8,1,0,High value loyal customers,21
33039.0,78,4,12.31,1,5,2,0,4,1,3,At risk customers,6
37787.0,106,50,12.28,1,8,3,0,3,1,3,At risk customers,6
27242.0,106,2,13.14,2,9,2,0,3,1,2,Family budget customers,5
87188.0,1923,73,12.58,1,3,10,2,6,0,1,Deal driven customers,18
69930.0,1662,21,12.6,1,3,4,5,12,0,1,Deal driven customers,21
37697.0,84,82,11.9,1,6,2,1,3,1,3,At risk customers,6
37401.0,48,14,11.65,2,7,2,0,3,1,3,At risk customers,5
3502.0,5,56,12.72,0,14,0,0,0,1,2,Family budget customers,0
58597.0,733,20,13.11,12,7,7,4,9,2,0,High value loyal customers,20
82032.0,1234,54,11.74,0,1,4,6,7,0,1,Deal driven customers,17
28087.0,112,77,13.05,3,7,2,2,2,2,2,Family budget customers,6
74004.0,1658,5,11.85,1,3,4,6,4,0,1,Deal driven customers,14
19740.0,55,65,12.77,2,5,1,1,3,1,2,Family budget customers,5
57036.0,1513,33,13.05,4,9,6,3,13,1,0,High value loyal customers,22
53083.0,271,65,12.63,6,7,5,1,5,2,0,High value loyal customers,11
69283.0,904,41,11.55,4,5,7,3,13,1,0,High value loyal customers,23
46098.0,120,86,13.37,4,8,3,2,2,2,0,High value loyal customers,7
23331.0,103,92,13.32,2,8,3,0,3,1,2,Family budget customers,6
23331.0,269,97,13.24,6,9,5,1,5,1,0,High value loyal customers,11
9255.0,22,91,12.03,1,8,1,1,2,1,2,Family budget customers,4
67786.0,1156,0,12.07,1,1,3,6,6,0,1,Deal driven customers,15
71969.0,1086,59,13.21,3,8,3,4,9,1,0,High value loyal customers,16
59235.0,1128,4,12.97,3,7,11,2,12,1,0,High value loyal customers,25
31928.0,72,5,11.76,2,7,3,0,4,1,3,At risk customers,7
74881.0,964,48,12.82,4,5,9,2,12,2,0,High value loyal customers,23
65819.0,1383,99,13.09,1,3,5,4,10,0,1,Deal driven customers,19
51411.0,18,81,12.6,1,5,0,0,3,3,3,At risk customers,3
51983.0,793,95,13.33,3,7,9,2,10,1,0,High value loyal customers,21
42386.0,100,43,12.96,1,8,3,0,3,1,2,Family budget customers,6
30390.0,80,5,12.33,1,6,2,0,3,0,2,Family budget customers,5
30983.0,167,50,13.14,1,8,4,0,3,0,2,Family budget customers,7
66033.0,677,76,12.95,2,7,8,3,7,1,0,High value loyal customers,18
37284.0,23,46,12.76,1,6,0,0,3,2,3,At risk customers,3
57530.0,92,68,12.22,1,1,1,1,4,1,3,At risk customers,6
76800.0,641,33,11.82,1,1,4,4,7,0,1,Deal driven customers,15
63943.0,1106,50,13.33,1,5,6,4,6,1,0,High value loyal customers,16
76081.0,1033,85,11.61,1,2,4,5,4,0,1,Deal driven customers,13
67445.0,1174,63,13.39,5,6,9,6,12,1,0,High value loyal customers,27
37054.0,25,89,12.29,2,7,1,0,3,2,3,At risk customers,4
47175.0,240,81,13.18,7,8,4,2,4,2,0,High value loyal customers,10
31859.0,20,77,12.55,1,7,1,0,2,1,2,Family budget customers,3
27215.0,102,50,12.94,4,6,2,1,4,3,3,At risk customers,7
70179.0,1034,10,12.45,3,5,7,3,13,1,0,High value loyal customers,23
39922.0,156,30,12.88,2,8,3,0,4,1,2,Family budget customers,7
49681.0,458,66,12.16,6,7,7,1,7,2,0,High value loyal customers,15
24645.0,17,16,13.16,1,8,1,0,2,1,2,Family budget customers,3
79865.0,792,12,11.54,1,1,5,10,5,1,1,Deal driven customers,20
44322.0,92,30,11.54,2,8,3,0,3,1,3,At risk customers,6
47958.0,407,8,12.95,2,5,6,3,5,1,0,High value loyal customers,14
63972.0,1269,93,13.08,4,4,5,4,10,1,0,High value loyal customers,19
75315.0,841,14,11.71,2,2,5,4,12,1,1,Deal driven customers,21
55517.0,633,53,13.26,5,9,11,1,6,2,0,High value loyal customers,18
75283.0,1019,26,12.76,11,4,6,3,5,3,0,High value loyal customers,14
82800.0,1315,23,13.1,1,3,7,6,12,0,1,Deal driven customers,25
38998.0,54,92,13.16,3,8,2,0,3,2,2,Family budget customers,5
90638.0,2525,29,11.88,1,1,3,4,10,0,1,Deal driven customers,17
27161.0,52,41,12.18,1,7,1,0,3,1,2,Family budget customers,4
42014.0,436,56,13.37,6,8,7,1,6,1,0,High value loyal customers,14
38201.0,268,19,12.76,4,8,5,1,5,1,0,High value loyal customers,11
45203.0,147,4,11.78,1,6,3,1,3,2,3,At risk customers,7
81574.0,1798,89,11.68,1,1,4,5,8,0,1,Deal driven customers,17
34935.0,137,71,12.53,1,7,2,1,4,0,2,Family budget customers,7
60482.0,507,81,12.94,1,7,7,2,7,1,0,High value loyal customers,16
34633.0,15,31,11.94,1,6,1,0,2,3,3,At risk customers,3
78093.0,1105,53,12.05,1,1,4,7,5,0,1,Deal driven customers,16
82460.0,974,78,12.08,1,1,5,3,6,0,1,Deal driven customers,14
45903.0,66,80,11.69,2,4,2,1,3,1,3,At risk customers,6
81361.0,778,18,11.85,1,1,3,10,13,0,1,Deal driven customers,26
35860.0,49,37,11.62,2,5,1,1,2,2,3,At risk customers,4
40442.0,169,52,13.37,4,7,3,1,4,2,0,High value loyal customers,8
61482.0,299,39,11.51,1,2,3,2,6,0,1,Deal driven customers,11
34968.0,221,11,12.73,7,7,3,2,5,1,0,High value loyal customers,10
75794.0,1682,33,12.02,1,3,7,5,12,0,1,Deal driven customers,24
31497.0,155,22,13.07,2,8,3,1,4,1,2,Family budget customers,8
74268.0,892,83,12.88,1,2,4,3,5,0,1,Deal driven customers,12
13724.0,58,43,13.33,1,9,2,0,2,1,2,Family budget customers,4
45143.0,311,74,12.35,3,7,6,1,5,1,0,High value loyal customers,12
52569.0,95,54,11.74,1,3,2,0,4,1,3,At risk customers,6
48432.0,424,3,13.2,5,8,7,1,6,1,0,High value loyal customers,14
17144.0,47,96,11.87,5,7,3,0,4,2,3,At risk customers,7
36108.0,339,68,12.21,3,9,7,1,4,1,0,High value loyal customers,12
76445.0,1410,2,13.26,1,6,2,5,13,1,1,Deal driven customers,20
36663.0,35,40,11.68,1,2,1,1,3,1,3,At risk customers,5
53843.0,562,64,12.51,4,7,8,5,3,1,0,High value loyal customers,16
90226.0,2352,26,13.26,1,2,4,7,12,0,1,Deal driven customers,23
70638.0,1334,69,12.58,1,3,4,5,10,0,1,Deal driven customers,19
44512.0,32,57,12.34,2,4,1,0,3,2,3,At risk customers,4
27116.0,41,78,11.83,2,7,2,0,3,2,3,At risk customers,5
54072.0,39,71,12.43,1,8,2,0,2,2,3,At risk customers,4
71855.0,1141,59,12.96,4,3,5,5,11,1,0,High value loyal customers,21
51250.0,710,28,12.76,5,9,10,5,4,1,0,High value loyal customers,19
60432.0,401,61,11.81,5,6,7,2,5,1,0,High value loyal customers,14
65526.0,506,22,11.72,1,2,4,4,8,1,1,Deal driven customers,16
68655.0,1538,95,13.39,1,3,4,5,11,0,1,Deal driven customers,20
12393.0,57,38,13.07,1,9,2,0,3,0,2,Family budget customers,5
64509.0,1722,19,12.37,1,4,6,3,9,0,1,Deal driven customers,18
33955.0,270,92,12.39,4,8,5,1,5,1,0,High value loyal customers,11
31353.0,31,24,12.01,2,8,1,1,2,2,3,At risk customers,4
55434.0,882,21,12.24,3,4,5,3,13,1,0,High value loyal customers,21
28359.0,16,35,12.18,1,7,1,0,2,1,2,Family budget customers,3
57100.0,311,9,11.62,2,3,3,2,7,1,1,Deal driven customers,12
69139.0,227,23,11.93,1,4,4,1,5,1,3,At risk customers,10
52973.0,1152,92,13.15,7,8,9,6,9,1,0,High value loyal customers,24
51717.0,122,55,12.36,1,7,3,0,4,1,3,At risk customers,7
18793.0,77,14,12.97,3,8,2,0,4,1,2,Family budget customers,6
66664.0,1289,78,13.27,1,3,5,7,6,0,1,Deal driven customers,18
50664.0,561,64,12.96,9,9,8,1,6,2,0,High value loyal customers,15
54414.0,211,49,12.94,4,4,3,1,5,2,0,High value loyal customers,9
54549.0,233,8,11.83,2,7,5,1,4,1,3,At risk customers,10
47111.0,1092,35,13.31,6,9,3,2,10,1,0,High value loyal customers,15
41003.0,601,11,12.79,1,6,6,2,8,0,1,Deal driven customers,16
19444.0,54,8,11.85,3,7,4,1,2,1,2,Family budget customers,7
36301.0,78,53,12.18,1,7,3,0,3,1,3,At risk customers,6
73059.0,1095,36,12.33,1,4,9,3,13,1,1,Deal driven customers,25
42731.0,244,64,12.19,3,5,4,1,5,1,0,High value loyal customers,10
52854.0,116,43,11.77,2,5,2,1,4,2,3,At risk customers,7
22775.0,15,40,12.53,1,8,1,0,2,1,2,Family budget customers,3
46681.0,425,52,12.23,2,5,4,6,4,2,0,High value loyal customers,14
59821.0,734,11,12.72,6,8,11,2,7,1,0,High value loyal customers,20
50002.0,638,21,12.54,2,7,8,2,7,1,0,High value loyal customers,17
69755.0,894,23,12.25,1,1,3,6,12,0,1,Deal driven customers,21
44078.0,41,17,11.53,2,5,2,0,3,2,3,At risk customers,5
30560.0,31,6,12.51,1,7,1,0,3,1,2,Family budget customers,4
35924.0,34,56,11.78,1,5,1,0,3,2,3,At risk customers,4
64140.0,1750,71,12.27,5,5,2,5,6,2,0,High value loyal customers,13
56386.0,612,51,13.18,8,9,9,1,7,2,0,High value loyal customers,17
24594.0,29,94,12.06,1,5,1,0,3,1,3,At risk customers,4
75774.0,823,27,11.67,1,4,7,5,8,1,1,Deal driven customers,20
39228.0,20,1,12.64,1,4,0,0,3,0,2,Family budget customers,3
58494.0,396,56,12.05,2,6,6,2,6,1,0,High value loyal customers,14
58684.0,813,71,11.54,1,2,5,3,12,0,1,Deal driven customers,20
57136.0,1179,18,12.62,1,6,7,5,7,0,1,Deal driven customers,19
56551.0,138,48,11.65,3,4,2,1,4,2,3,At risk customers,7
22448.0,55,86,11.84,3,3,2,1,3,1,3,At risk customers,6
82014.0,1511,48,13.36,1,6,3,6,12,0,1,Deal driven customers,21
34213.0,117,2,13.32,3,9,3,1,2,2,2,Family budget customers,6
157146.0,1730,13,12.67,0,1,0,28,0,0,1,Deal driven customers,28
25358.0,32,57,12.44,2,6,1,0,3,1,2,Family budget customers,4
35544.0,67,77,11.82,1,7,2,0,3,1,3,At risk customers,5
36634.0,335,0,12.59,3,7,5,2,5,1,0,High value loyal customers,12
62670.0,825,57,11.91,1,3,5,3,13,1,1,Deal driven customers,21
50334.0,694,24,12.44,6,6,7,4,6,1,0,High value loyal customers,17
72066.0,1792,55,11.52,1,2,4,6,6,0,1,Deal driven customers,16
50729.0,496,62,12.67,9,6,6,2,7,2,0,High value loyal customers,15
34916.0,231,89,12.63,4,9,5,1,3,2,0,High value loyal customers,9
64892.0,902,77,11.59,2,4,6,4,12,1,1,Deal driven customers,22
43602.0,68,45,11.97,3,6,3,1,2,2,3,At risk customers,6
33996.0,71,46,12.3,1,4,1,1,3,0,2,Family budget customers,5
41473.0,76,80,12.53,1,7,2,0,3,1,3,At risk customers,5
63246.0,772,60,12.36,1,4,6,3,12,2,0,High value loyal customers,21
36732.0,47,71,12.01,3,2,1,1,4,2,3,At risk customers,6
69084.0,1586,43,12.12,2,8,7,3,13,1,0,High value loyal customers,23
77766.0,1529,97,12.85,2,6,11,10,11,1,0,High value loyal customers,32
37929.0,265,49,12.42,2,7,4,2,5,0,0,High value loyal customers,11
86610.0,1603,66,12.32,1,2,5,6,6,0,1,Deal driven customers,17
80141.0,2091,20,12.97,1,6,7,4,10,0,1,Deal driven customers,21
72635.0,981,54,12.58,1,3,6,8,6,0,1,Deal driven customers,20
69016.0,1533,61,13.11,4,5,8,9,13,1,0,High value loyal customers,30
20193.0,82,18,13.09,1,4,1,1,4,0,2,Family budget customers,6
27573.0,244,45,12.77,4,8,5,1,4,1,0,High value loyal customers,10
15862.0,36,26,12.51,1,8,1,0,3,1,2,Family budget customers,4
49544.0,404,0,12.88,2,7,5,1,8,1,0,High value loyal customers,14
33228.0,71,28,11.94,1,7,2,0,3,1,3,At risk customers,5
70440.0,1572,49,12.23,1,3,5,10,7,0,1,Deal driven customers,22
38232.0,122,84,11.95,4,5,3,1,3,2,3,At risk customers,7
22554.0,41,38,13.16,4,5,2,0,4,2,2,Family budget customers,6
23536.0,10,53,11.58,1,3,0,0,3,1,3,At risk customers,3
49413.0,304,88,12.18,2,5,4,2,5,1,0,High value loyal customers,11
42231.0,37,99,11.77,1,5,1,0,3,2,3,At risk customers,4
78789.0,1754,12,13.4,1,2,4,6,5,0,1,Deal driven customers,15
56534.0,815,35,12.44,4,8,10,4,7,1,0,High value loyal customers,21
58350.0,1001,5,12.99,4,6,8,3,12,1,0,High value loyal customers,23
81217.0,1157,77,12.45,1,1,3,7,11,0,1,Deal driven customers,21
49090.0,688,45,12.45,3,7,7,2,9,1,0,High value loyal customers,18
61787.0,1319,71,12.49,1,5,8,4,6,0,1,Deal driven customers,18
18169.0,21,40,12.86,1,8,1,0,2,1,2,Family budget customers,3
24336.0,31,82,13.35,1,7,1,0,2,1,2,Family budget customers,3
18222.0,67,70,13.0,1,8,2,0,3,0,2,Family budget customers,5
62335.0,708,87,12.61,2,2,3,3,13,1,1,Deal driven customers,19
42033.0,25,95,13.28,1,7,1,0,2,2,2,Family budget customers,3
86580.0,746,72,12.84,0,1,4,2,5,0,1,Deal driven customers,11
41437.0,32,5,13.27,1,7,1,0,3,2,2,Family budget customers,4
73705.0,1695,86,11.82,2,5,9,6,8,2,0,High value loyal customers,23
61064.0,1080,80,13.33,5,6,8,4,11,1,0,High value loyal customers,23
38452.0,72,62,11.76,3,7,3,0,3,2,3,At risk customers,6
18358.0,57,49,12.11,3,7,3,0,4,1,2,Family budget customers,7
55012.0,660,85,11.78,6,5,8,2,9,1,0,High value loyal customers,19
9722.0,103,7,13.25,4,8,3,1,3,1,2,Family budget customers,7
38175.0,153,6,12.27,3,7,3,1,4,1,3,At risk customers,8
58656.0,1220,25,13.28,4,6,7,8,13,1,0,High value loyal customers,28
52117.0,279,55,13.38,2,7,5,2,4,1,0,High value loyal customers,11
64813.0,745,81,11.99,1,5,7,2,10,1,1,Deal driven customers,19
54222.0,264,98,11.84,1,3,3,3,5,1,1,Deal driven customers,11
83512.0,2157,31,11.54,1,1,4,7,10,0,1,Deal driven customers,21
77520.0,1526,30,12.34,1,4,8,7,7,1,1,Deal driven customers,22
41154.0,69,98,12.73,1,5,1,0,4,1,3,At risk customers,5
80398.0,1597,92,13.14,1,3,5,8,12,0,1,Deal driven customers,25
18746.0,64,41,11.59,2,6,3,0,3,1,3,At risk customers,6
35196.0,497,68,13.13,6,8,6,1,5,1,0,High value loyal customers,12
60230.0,1067,78,12.62,2,5,6,3,6,1,0,High value loyal customers,15
22108.0,31,46,11.65,2,7,2,0,3,2,3,At risk customers,5
44392.0,211,71,12.32,5,7,4,1,4,2,0,High value loyal customers,9
55424.0,877,6,13.1,4,6,7,5,9,1,0,High value loyal customers,21
17688.0,11,82,12.96,1,8,1,0,2,1,2,Family budget customers,3
92491.0,2034,71,12.67,1,3,7,5,12,0,1,Deal driven customers,24
90273.0,1991,32,12.05,1,2,5,6,7,0,1,Deal driven customers,18
82571.0,1686,28,11.75,0,2,6,5,13,0,1,Deal driven customers,24
38513.0,324,20,11.92,5,8,6,1,5,1,0,High value loyal customers,12
16653.0,69,10,11.7,3,6,2,1,3,1,3,At risk customers,6
42586.0,252,7,13.17,5,8,4,1,6,2,0,High value loyal customers,11
23529.0,54,67,12.98,1,6,1,1,2,1,2,Family budget customers,4
74881.0,964,48,12.82,4,5,9,2,12,2,0,High value loyal customers,23
71107.0,1327,61,12.87,2,4,7,6,13,1,0,High value loyal customers,26
46910.0,68,36,11.78,2,6,2,0,3,2,3,At risk customers,5
18690.0,60,77,13.01,1,8,1,1,2,0,2,Family budget customers,4
37244.0,55,90,12.68,1,7,1,1,2,2,3,At risk customers,4
82427.0,1456,35,11.81,1,1,3,5,12,0,1,Deal driven customers,20
75342.0,563,38,12.65,1,4,5,2,10,1,1,Deal driven customers,17
70044.0,1504,46,12.87,4,5,7,10,5,1,0,High value loyal customers,22
79146.0,564,33,11.69,2,6,8,1,8,2,0,High value loyal customers,17
77437.0,1125,70,12.1,1,1,4,5,13,0,1,Deal driven customers,22
54984.0,358,51,11.61,4,7,6,1,6,1,0,High value loyal customers,13
42403.0,42,18,12.05,1,8,1,0,3,1,3,At risk customers,4
55761.0,184,97,11.69,2,6,4,1,3,1,3,At risk customers,8
37292.0,460,32,12.7,5,8,6,3,5,1,0,High value loyal customers,14
45576.0,145,9,11.59,1,8,3,1,3,0,3,At risk customers,7
70321.0,1376,6,12.96,1,4,6,5,13,0,1,Deal driven customers,24
58086.0,792,80,12.95,2,8,11,3,7,1,0,High value loyal customers,21
81795.0,1382,74,13.18,1,2,4,11,7,0,1,Deal driven customers,22
28389.0,28,49,13.11,1,7,1,0,2,0,2,Family budget customers,3
66835.0,1033,21,12.26,1,2,6,4,13,0,1,Deal driven customers,23
69901.0,882,95,12.59,3,5,7,3,10,1,0,High value loyal customers,20
80360.0,2231,56,12.83,2,2,4,4,5,0,1,Deal driven customers,13
63342.0,1101,48,13.21,3,6,8,3,5,1,0,High value loyal customers,16
44989.0,369,26,13.3,5,6,5,1,5,1,0,High value loyal customers,11
31859.0,48,3,11.84,1,7,1,0,3,1,3,At risk customers,4
51569.0,467,39,12.88,4,8,7,1,7,1,0,High value loyal customers,15
30372.0,44,33,13.02,3,7,2,0,3,2,2,Family budget customers,5
16014.0,38,42,12.79,4,3,1,1,4,2,2,Family budget customers,6
41120.0,81,80,12.15,3,6,2,1,3,2,3,At risk customers,6
39763.0,167,9,12.41,2,9,5,1,2,1,2,Family budget customers,8
38725.0,45,52,11.64,2,4,1,0,4,2,3,At risk customers,5
77981.0,664,78,12.6,3,5,7,4,7,1,0,High value loyal customers,18
62905.0,622,68,12.31,3,4,7,2,8,1,0,High value loyal customers,17
13533.0,48,45,12.81,2,7,2,0,3,1,2,Family budget customers,5
59481.0,461,47,12.19,2,2,3,3,8,1,1,Deal driven customers,14
72117.0,1073,34,12.36,1,5,9,7,9,1,1,Deal driven customers,25
21955.0,55,81,12.32,2,6,2,1,3,1,2,Family budget customers,6
67131.0,976,72,12.77,3,6,9,2,12,1,0,High value loyal customers,23
36802.0,20,23,11.54,1,5,1,0,3,1,3,At risk customers,4
71853.0,1149,29,12.65,1,1,2,8,6,0,1,Deal driven customers,16
28249.0,43,80,11.55,1,6,2,0,3,0,3,At risk customers,5
47808.0,224,30,12.2,2,7,3,2,3,1,3,At risk customers,8
25509.0,101,15,13.28,3,9,3,0,3,1,2,Family budget customers,6
51012.0,209,86,12.7,1,6,4,1,4,0,2,Family budget customers,9
70596.0,968,68,13.24,1,2,3,5,12,0,1,Deal driven customers,20
85431.0,1165,54,12.56,1,0,2,7,7,0,1,Deal driven customers,16
42664.0,24,44,11.79,1,6,1,0,3,1,3,At risk customers,4
42586.0,252,7,13.17,5,8,4,1,6,2,0,High value loyal customers,11
29760.0,165,87,13.34,4,8,3,1,4,1,2,Family budget customers,8
28973.0,269,59,13.22,2,8,5,1,5,0,2,Family budget customers,11
39435.0,102,16,12.4,1,7,3,1,2,1,2,Family budget customers,6
65370.0,461,1,12.42,1,1,2,3,13,0,1,Deal driven customers,18
20194.0,47,64,13.04,2,6,2,0,3,1,2,Family budget customers,5
42473.0,144,72,11.87,3,5,2,1,4,2,3,At risk customers,7
64590.0,1338,98,13.21,1,6,9,4,10,0,1,Deal driven customers,23
71232.0,917,91,12.09,2,7,11,2,10,1,0,High value loyal customers,23
34600.0,318,8,13.0,5,8,5,2,5,2,0,High value loyal customers,12
46904.0,253,20,13.16,4,8,5,1,4,2,0,High value loyal customers,10
49094.0,502,6,13.28,5,6,6,3,6,1,0,High value loyal customers,15
36075.0,119,54,12.06,1,6,2,0,4,1,3,At risk customers,6
60839.0,1250,72,13.34,13,8,2,2,12,2,0,High value loyal customers,16
77298.0,969,46,12.16,1,3,6,6,11,1,1,Deal driven customers,23
34026.0,76,11,12.41,3,5,2,1,3,2,3,At risk customers,6
48918.0,62,21,11.72,2,4,1,0,4,2,3,At risk customers,5
82122.0,1382,89,12.38,1,1,3,9,13,0,1,Deal driven customers,25
37697.0,84,82,11.9,1,6,2,1,3,1,3,At risk customers,6
34074.0,255,69,12.47,5,6,3,3,3,2,0,High value loyal customers,9
28520.0,43,55,12.55,1,6,1,1,2,2,3,At risk customers,4
62535.0,398,13,12.24,1,3,3,2,8,1,1,Deal driven customers,13
36273.0,76,80,11.71,2,6,3,0,3,1,3,At risk customers,6
63404.0,902,97,11.57,2,4,6,3,4,2,0,High value loyal customers,13
75774.0,823,27,11.67,1,4,7,5,8,1,1,Deal driven customers,20
78416.0,1179,99,11.51,2,3,7,7,10,1,1,Deal driven customers,24
75702.0,1921,87,13.21,1,6,10,5,13,1,0,High value loyal customers,28
59385.0,185,85,12.68,2,5,3,1,4,2,3,At risk customers,8
37070.0,433,30,12.78,9,7,5,1,8,2,0,High value loyal customers,14
44689.0,34,82,11.97,2,7,1,1,2,2,3,At risk customers,4
53977.0,907,21,12.56,5,5,5,5,12,1,0,High value loyal customers,22
7144.0,416,92,12.07,0,0,23,1,1,2,3,At risk customers,25
18701.0,44,95,12.58,4,5,2,0,4,2,2,Family budget customers,6
90369.0,1588,2,11.68,1,1,4,6,6,0,1,Deal driven customers,16
63159.0,1797,74,13.15,1,3,3,5,8,0,1,Deal driven customers,16
37758.0,40,49,13.24,2,8,1,0,3,2,2,Family budget customers,4
46757.0,1143,71,13.12,6,9,4,4,7,1,0,High value loyal customers,15
79734.0,914,72,11.51,1,1,4,3,6,0,1,Deal driven customers,13
63207.0,1502,68,12.95,1,7,2,3,6,0,1,Deal driven customers,11
72071.0,1338,4,12.88,3,2,5,4,8,1,1,Deal driven customers,17
21840.0,27,80,12.45,1,9,1,0,3,1,2,Family budget customers,4
58582.0,763,15,12.26,2,5,9,2,9,1,0,High value loyal customers,20
72282.0,1331,70,12.45,1,7,5,7,9,0,1,Deal driven customers,21
50387.0,525,91,12.33,3,5,6,2,8,2,0,High value loyal customers,16
32583.0,9,10,11.55,1,7,1,0,2,2,3,At risk customers,3
62568.0,953,99,11.73,3,4,5,3,5,1,0,High value loyal customers,13
44635.0,68,25,12.22,2,7,2,0,3,2,3,At risk customers,5
33316.0,131,34,12.24,3,6,2,1,4,2,3,At risk customers,7
63967.0,882,57,12.39,3,2,4,4,12,1,1,Deal driven customers,20
52513.0,1149,84,13.32,2,7,9,5,9,0,0,High value loyal customers,23
25293.0,37,51,12.29,1,8,1,1,2,1,2,Family budget customers,4
54111.0,388,97,12.35,2,5,5,2,6,1,0,High value loyal customers,13
78394.0,1428,13,12.87,1,2,4,6,5,0,1,Deal driven customers,15
80739.0,1633,92,12.61,1,1,3,11,9,0,1,Deal driven customers,23
22669.0,173,30,12.61,3,9,4,1,2,1,2,Family budget customers,7
29236.0,99,30,12.23,2,9,4,0,3,1,2,Family budget customers,7
44911.0,215,11,12.8,3,7,4,1,4,1,0,High value loyal customers,9
54693.0,929,72,12.87,8,6,6,4,13,1,0,High value loyal customers,23
48186.0,219,39,11.78,3,7,4,1,4,1,3,At risk customers,9
54809.0,174,0,12.3,4,4,2,1,5,2,3,At risk customers,8
41580.0,92,15,13.06,3,5,2,1,3,2,2,Family budget customers,6
80336.0,1052,12,12.31,1,1,2,9,13,0,1,Deal driven customers,24
47743.0,275,56,12.78,3,6,4,1,6,1,0,High value loyal customers,11
62972.0,587,39,13.41,2,6,7,4,3,1,0,High value loyal customers,14
57333.0,1662,55,13.27,11,6,8,5,9,1,0,High value loyal customers,22
32313.0,159,60,12.88,3,9,4,0,4,1,2,Family budget customers,8
84953.0,1024,73,12.58,1,2,3,10,4,0,1,Deal driven customers,17
27071.0,35,90,11.69,2,6,2,0,3,1,3,At risk customers,5
68148.0,1042,86,12.33,1,2,4,4,6,0,1,Deal driven customers,14
65735.0,395,37,12.07,5,7,6,2,6,2,0,High value loyal customers,14
86836.0,557,7,13.3,1,5,6,10,6,0,1,Deal driven customers,22
4023.0,9,29,11.52,15,19,0,0,0,2,2,Family budget customers,0
30093.0,69,19,12.48,1,7,2,0,3,0,2,Family budget customers,5
57705.0,486,14,11.97,3,6,8,1,6,1,0,High value loyal customers,15
25008.0,34,72,11.91,2,8,1,0,3,1,3,At risk customers,4
83257.0,1365,56,13.28,1,6,5,10,12,0,1,Deal driven customers,27
22280.0,13,85,12.62,1,8,1,0,2,1,2,Family budget customers,3
72159.0,1401,62,13.17,1,2,4,6,10,0,1,Deal driven customers,20
64260.0,1574,1,12.97,1,3,4,5,4,0,1,Deal driven customers,13
82733.0,1323,28,12.31,1,4,8,4,7,0,1,Deal driven customers,19
74290.0,1217,70,12.39,4,6,10,8,10,1,0,High value loyal customers,28
58217.0,103,84,13.12,1,6,2,0,4,3,3,At risk customers,6
21024.0,84,89,12.49,1,7,2,0,4,0,2,Family budget customers,6
70116.0,1536,73,12.93,1,1,2,8,12,0,1,Deal driven customers,22
54006.0,581,42,13.28,2,7,8,1,7,1,0,High value loyal customers,16
69063.0,928,16,13.15,1,3,5,3,5,1,1,Deal driven customers,13
11448.0,14,16,12.04,1,6,1,0,2,0,2,Family budget customers,3
61825.0,424,56,12.4,1,4,4,2,8,1,1,Deal driven customers,14
70886.0,960,65,12.21,1,2,5,4,4,1,1,Deal driven customers,13
69109.0,1555,10,13.14,1,4,6,6,7,0,1,Deal driven customers,19
60208.0,656,13,13.23,11,7,8,3,7,2,0,High value loyal customers,18
32889.0,55,78,12.32,3,5,2,1,3,2,3,At risk customers,6
34738.0,20,51,11.64,1,6,1,0,3,1,3,At risk customers,4
30538.0,367,27,13.25,4,10,9,0,4,1,0,High value loyal customers,13
82326.0,2257,30,11.81,1,2,5,10,6,0,1,Deal driven customers,21
26642.0,42,71,11.84,2,6,2,0,3,1,3,At risk customers,5
69932.0,1049,97,12.55,2,4,7,6,11,1,1,Deal driven customers,24
44503.0,48,83,11.71,2,6,2,0,3,2,3,At risk customers,5
60200.0,685,3,12.99,6,6,6,2,11,1,0,High value loyal customers,19
49638.0,39,71,11.7,1,2,1,0,3,1,3,At risk customers,4
23830.0,43,3,11.9,1,7,1,0,3,0,2,Family budget customers,4
33051.0,835,15,13.38,3,9,9,1,8,0,0,High value loyal customers,18
72905.0,1515,52,11.94,1,1,3,7,9,0,1,Deal driven customers,19
69702.0,1039,8,12.86,2,4,7,7,10,1,0,High value loyal customers,24
70300.0,1596,89,12.46,3,8,5,5,13,1,0,High value loyal customers,23
70643.0,1828,66,13.21,1,6,5,8,4,0,1,Deal driven customers,17
30396.0,34,22,11.67,2,7,1,1,2,1,3,At risk customers,4
50616.0,149,56,11.7,2,7,4,0,4,1,3,At risk customers,8
62772.0,946,74,12.62,1,2,5,6,11,1,1,Deal driven customers,22
30298.0,28,48,11.62,1,3,1,1,3,0,3,At risk customers,5
52413.0,450,67,13.16,2,7,7,1,7,1,0,High value loyal customers,15
44155.0,46,24,11.95,1,4,1,1,2,2,3,At risk customers,4
86979.0,1702,67,12.15,1,2,5,5,5,0,1,Deal driven customers,15
76532.0,820,38,12.31,4,5,9,5,7,2,0,High value loyal customers,21
42081.0,382,86,12.84,2,6,6,3,4,1,0,High value loyal customers,13
